emp_id,designation,start_date,end_date,salary
6191466813,F,1713137558,,399999
566626632,E,1669792180,1689128578.0,334309
566626632,E,1689128578,,334309
7422233007,F,1708691835,1712861767.0,398150
7422233007,F,1712861767,1713053403.0,399858
7422233007,F,1713053403,,399858
5606252222,F,1709239542,1711994036.0,399986
5606252222,F,1711994036,1712071151.0,400000
5606252222,F,1712071151,1712792378.0,400000
5606252222,F,1712792378,,400000
8489524665,F,1709244724,1712414179.0,399370
8489524665,F,1712414179,1712839444.0,399479
8489524665,F,1712839444,1712869383.0,399798
8489524665,F,1712869383,,399798
3528735992,F,1706818670,1709312285.0,399934
3528735992,F,1709312285,1710018882.0,399954
3528735992,F,1710018882,1712365764.0,399997
3528735992,F,1712365764,,399997
51319806,F,1709245136,1711846745.0,399997
51319806,F,1711846745,1712840447.0,399998
51319806,F,1712840447,,399998
1022189201,F,1708743516,1711965097.0,399910
1022189201,F,1711965097,1712231581.0,399995
1022189201,F,1712231581,1712635026.0,399997
1022189201,F,1712635026,,399997
1894776754,F,1709229567,1710260852.0,399901
1894776754,F,1710260852,1710500725.0,399907
1894776754,F,1710500725,1710863745.0,399931
1894776754,F,1710863745,,399931
2606252810,F,1709237833,1709953594.0,400000
2606252810,F,1709953594,1710996855.0,400000
2606252810,F,1710996855,1712963091.0,400000
2606252810,F,1712963091,,400000
1330648833,F,1682726071,1691575373.0,399806
1330648833,F,1691575373,1706015264.0,399915
1330648833,F,1706015264,,399915
4140605573,F,1708794765,1712341919.0,314220
4140605573,F,1712341919,1712754538.0,365622
4140605573,F,1712754538,,365622
5393226911,F,1709250971,1712729639.0,399995
5393226911,F,1712729639,1712764259.0,400000
5393226911,F,1712764259,1712905358.0,400000
5393226911,F,1712905358,,400000
6772172425,F,1708090231,1710720796.0,389115
6772172425,F,1710720796,1711046949.0,389579
6772172425,F,1711046949,,389579
3767699583,F,1707588752,1709507010.0,397726
3767699583,F,1709507010,1711886746.0,397736
3767699583,F,1711886746,1712318571.0,397808
3767699583,F,1712318571,,397808
5906137513,F,1708476514,1709290853.0,399999
5906137513,F,1709290853,1710165875.0,400000
5906137513,F,1710165875,1712012731.0,400000
5906137513,F,1712012731,,400000
3074456284,F,1709246234,1711843500.0,399094
3074456284,F,1711843500,,399094
3332536639,F,1707250477,1708889097.0,394360
3332536639,F,1708889097,,394360
6950222120,F,1709239708,1711437573.0,399945
6950222120,F,1711437573,1712704889.0,399981
6950222120,F,1712704889,1712875594.0,399990
6950222120,F,1712875594,,399990
4769672772,F,1671055670,1677192779.0,390162
4769672772,F,1677192779,,390162
3372299330,F,1706626250,1712852909.0,398130
3372299330,F,1712852909,1713121108.0,399036
3372299330,F,1713121108,1713134315.0,399822
3372299330,F,1713134315,,399822
7523256023,F,1695769454,1705325163.0,350892
7523256023,F,1705325163,1712367217.0,361615
7523256023,F,1712367217,,361615
7971588625,F,1708604033,1711312881.0,399983
7971588625,F,1711312881,1712510439.0,399996
7971588625,F,1712510439,,399996
1099146397,F,1708821577,1709884084.0,375838
1099146397,F,1709884084,1712598482.0,385056
1099146397,F,1712598482,,385056
7655343394,F,1707316839,1711598732.0,400000
7655343394,F,1711598732,1713027828.0,400000
7655343394,F,1713027828,,400000
41643413,F,1709243058,1709392947.0,399900
41643413,F,1709392947,1712256470.0,399959
41643413,F,1712256470,,399959
1218841916,F,1709250685,1712041255.0,399933
1218841916,F,1712041255,1712887642.0,399971
1218841916,F,1712887642,1712975564.0,399972
1218841916,F,1712975564,,399972
4677326913,E,1685288042,1702362420.0,239589
4677326913,F,1702362420,1704022134.0,300741
4677326913,F,1704022134,1712947101.0,399738
4677326913,F,1712947101,,399738
8138538688,F,1709241175,1712978435.0,398839
8138538688,F,1712978435,,398839
9191501095,F,1699677303,1705944964.0,380921
9191501095,F,1705944964,1711250809.0,383261
9191501095,F,1711250809,1712290030.0,396840
9191501095,F,1712290030,,396840
8946286603,F,1709237634,1712066751.0,399788
8946286603,F,1712066751,,399788
3815489906,F,1709238796,1709664909.0,397549
3815489906,F,1709664909,1713041478.0,399339
3815489906,F,1713041478,,399339
2297626542,C,1677533662,1702744989.0,399801
2297626542,F,1702744989,1711705269.0,399826
2297626542,F,1711705269,1712364798.0,399868
2297626542,F,1712364798,,399868
9192067635,F,1709251089,1710664290.0,399694
9192067635,F,1710664290,,399694
4938629423,F,1709246215,1711895974.0,398399
4938629423,F,1711895974,1712354123.0,399358
4938629423,F,1712354123,,399358
5612821913,F,1700868811,1701104787.0,375277
2777748348,F,1707721552,1710615683.0,373305
2777748348,F,1710615683,1712129356.0,384131
2777748348,F,1712129356,,384131
1364595811,F,1701858030,1712750394.0,367818
1364595811,F,1712750394,,367818
7676701195,F,1709245092,1710286956.0,399848
7676701195,F,1710286956,1711314339.0,399919
7676701195,F,1711314339,1712434390.0,399926
7676701195,F,1712434390,,399926
523864747,F,1709224532,1713001788.0,399646
523864747,F,1713001788,1713133377.0,399918
523864747,F,1713133377,,399918
498643745,F,1709069491,1709529590.0,345000
498643745,F,1709529590,,345000
3727329341,F,1709192080,1712384293.0,398975
3727329341,F,1712384293,1712598005.0,399147
3727329341,F,1712598005,1712670323.0,399406
3727329341,F,1712670323,,399406
7269273405,F,1708808898,1711541189.0,399257
7269273405,F,1711541189,1711581447.0,399611
7269273405,F,1711581447,,399611
806931477,F,1709249921,1710807520.0,399665
806931477,F,1710807520,1712165117.0,399754
806931477,F,1712165117,1712197945.0,399802
806931477,F,1712197945,,399802
2871582446,F,1709243883,1710990728.0,400000
2871582446,F,1710990728,1712318089.0,400000
2871582446,F,1712318089,,400000
7703776169,F,1709251199,1709711239.0,399733
7703776169,F,1709711239,,399733
4639707394,F,1709250598,1711367196.0,399763
4639707394,F,1711367196,,399763
6207805083,F,1708907772,1711406023.0,399977
6207805083,F,1711406023,1713050616.0,399998
6207805083,F,1713050616,1713116096.0,399998
6207805083,F,1713116096,,399998
427418058,D,1707470572,1713067887.0,399391
427418058,D,1713067887,,399391
4038013130,F,1708853047,1711920960.0,388130
4038013130,F,1711920960,,388130
2863332077,F,1708776433,1709958230.0,397389
2863332077,F,1709958230,1712692711.0,399075
2863332077,F,1712692711,1712708991.0,399253
2863332077,F,1712708991,,399253
1515715938,E,1705451499,1710630498.0,132476
1515715938,F,1710630498,1711092901.0,198321
1515715938,F,1711092901,,198321
5657853710,F,1707863088,1711766854.0,399684
5657853710,F,1711766854,1712368060.0,399855
5657853710,F,1712368060,1712405443.0,399930
5657853710,F,1712405443,,399930
8763239974,F,1709215026,1710536631.0,400000
8763239974,F,1710536631,,400000
1961052006,F,1709250977,1712343157.0,399257
1961052006,F,1712343157,1712638411.0,399685
1961052006,F,1712638411,1712843794.0,399686
1961052006,F,1712843794,,399686
5433437620,F,1704503631,1706969088.0,384218
5433437620,F,1706969088,1709768237.0,392041
5433437620,F,1709768237,1710913044.0,395660
5433437620,F,1710913044,,395660
5096577608,F,1708345981,1709467031.0,385933
5096577608,F,1709467031,1710096472.0,397647
5096577608,F,1710096472,1710735908.0,399830
5096577608,F,1710735908,,399830
6089137490,F,1704849731,1706044327.0,321152
6089137490,F,1706044327,,321152
9988012682,F,1708939708,1710383249.0,399513
9988012682,F,1710383249,1712051383.0,399607
9988012682,F,1712051383,,399607
4860205885,F,1703877493,1707264600.0,246764
4860205885,F,1707264600,1710138977.0,373307
4860205885,F,1710138977,1712856119.0,397062
4860205885,F,1712856119,,397062
8503374592,F,1709236348,1711366806.0,399993
8503374592,F,1711366806,,399993
5663492395,D,1704035467,1710047905.0,399779
5663492395,F,1710047905,1713021610.0,399795
5663492395,F,1713021610,1713058465.0,399954
5663492395,F,1713058465,,399954
3886451878,F,1709248557,1712017115.0,399963
3886451878,F,1712017115,1712520279.0,399990
6989141129,F,1708839732,1711115341.0,173229
6989141129,F,1711115341,,173229
1579283852,F,1709249192,1710233941.0,399985
1579283852,F,1710233941,1712935720.0,399989
1579283852,F,1712935720,,399989
7516193191,F,1709211876,1713051122.0,393783
7516193191,F,1713051122,1713110865.0,394003
7516193191,F,1713110865,,394003
1428790041,F,1709250668,1711622099.0,399924
1428790041,F,1711622099,1712884784.0,399998
1428790041,F,1712884784,,399998
5371927503,F,1708928961,1709054522.0,399939
5371927503,F,1709054522,,399939
8700073169,F,1708281622,1711715385.0,397111
8700073169,F,1711715385,1712453105.0,398286
8700073169,F,1712453105,1713080614.0,399631
8700073169,F,1713080614,,399631
5832064750,F,1707009709,1711093037.0,397040
5832064750,F,1711093037,,397040
5784042552,F,1709249725,1711732754.0,400000
5784042552,F,1711732754,1712892191.0,400000
5784042552,F,1712892191,,400000
5143809323,F,1666192757,1702810419.0,380945
5143809323,F,1702810419,,380945
5454334818,F,1688631890,1712301505.0,334771
5454334818,F,1712301505,,334771
9466104780,F,1709237561,1710768476.0,399986
9466104780,F,1710768476,1712959729.0,399993
9466104780,F,1712959729,,399993
1885845493,D,1708937344,1710707278.0,372594
1885845493,E,1710707278,1712141921.0,386563
1885845493,E,1712141921,1713018398.0,399319
1885845493,E,1713018398,,399319
8399086035,F,1709246670,1712226153.0,399987
8399086035,F,1712226153,1712806463.0,399988
8399086035,F,1712806463,1713018223.0,399988
8399086035,F,1713018223,,399988
2445169667,F,1709251138,1713063398.0,399964
2445169667,F,1713063398,1713121119.0,399983
2445169667,F,1713121119,,399983
9414348003,F,1707690430,1711055645.0,399907
9414348003,F,1711055645,,399907
1068406279,F,1670677824,1691098245.0,333898
1068406279,F,1691098245,,333898
8662961552,F,1709194134,1709211923.0,397748
8662961552,F,1709211923,,397748
6807311919,F,1708230675,1708985303.0,304158
6807311919,F,1708985303,1712283779.0,342736
6807311919,F,1712283779,1712594726.0,371211
6807311919,F,1712594726,,371211
9520324139,F,1687594167,1701474847.0,398102
9520324139,F,1701474847,1712795233.0,398533
9520324139,F,1712795233,,398533
9549354175,F,1691724494,1708584262.0,363460
9549354175,F,1708584262,,363460
2643277550,F,1706826299,1712347106.0,388220
2643277550,F,1712347106,,388220
5886317325,F,1698462042,1705135639.0,386017
5886317325,F,1705135639,,386017
6260723569,F,1709250417,1711345255.0,399938
6260723569,F,1711345255,1712606620.0,399965
6260723569,F,1712606620,1712944645.0,399985
6260723569,F,1712944645,,399985
85184022,F,1709250407,1712698002.0,399994
85184022,F,1712698002,1712769533.0,399998
85184022,F,1712769533,1712786831.0,399998
85184022,F,1712786831,,399998
4076952349,F,1708644921,1712907603.0,399602
4076952349,F,1712907603,1713103937.0,399997
4076952349,F,1713103937,,399997
5176090626,F,1708195324,1712028578.0,384402
5176090626,F,1712028578,,384402
9262377590,E,1709049284,1711975069.0,387582
9262377590,E,1711975069,1712187458.0,399208
9262377590,F,1712187458,1712714727.0,399229
9262377590,F,1712714727,,399229
6278580624,F,1695318967,1707867276.0,331821
6278580624,F,1707867276,1711775387.0,345297
6278580624,F,1711775387,1712036968.0,374207
6278580624,F,1712036968,,374207
5415762949,C,1706627658,1712419366.0,118098
5415762949,C,1712419366,1712489443.0,347198
5415762949,C,1712489443,,347198
331523462,E,1705953429,1708957582.0,380977
331523462,E,1708957582,,380977
3880074195,F,1709087039,1711197680.0,399813
3880074195,F,1711197680,,399813
8801285907,F,1690829574,1695280136.0,386981
8801285907,F,1695280136,1701925365.0,397845
8801285907,F,1701925365,,397845
8969810270,F,1709248884,1709873378.0,400000
8969810270,F,1709873378,1711625008.0,400000
8969810270,F,1711625008,,400000
183859755,F,1708729229,1712093965.0,399995
183859755,F,1712093965,1713049767.0,399997
183859755,F,1713049767,1713094263.0,400000
183859755,F,1713094263,,400000
6072562360,E,1707538551,1712487059.0,359017
6072562360,E,1712487059,,359017
1023117471,F,1709239520,1712133797.0,399882
1023117471,F,1712133797,1712150285.0,399885
1023117471,F,1712150285,1712740286.0,400000
1023117471,F,1712740286,,400000
2592656856,D,1706723117,1710493882.0,290406
2592656856,D,1710493882,,290406
8019666676,F,1709251078,1711606961.0,400000
8019666676,F,1711606961,1712147351.0,400000
8019666676,F,1712147351,,400000
7795810075,F,1709201994,1711932432.0,397746
7795810075,F,1711932432,1712797741.0,397878
7795810075,F,1712797741,,397878
7555286792,F,1708959388,1711809739.0,390418
7555286792,F,1711809739,1712939872.0,396801
7555286792,F,1712939872,1713091035.0,397166
7555286792,F,1713091035,,397166
9219550293,F,1709089753,1712986070.0,399964
9219550293,F,1712986070,1713041254.0,399991
9219550293,F,1713041254,,399991
8265850476,E,1698035703,1698822069.0,377035
8265850476,F,1698822069,1699981622.0,385023
8265850476,F,1699981622,1712384763.0,398670
8265850476,F,1712384763,,398670
964969733,F,1700908060,1703146940.0,397872
964969733,F,1703146940,,397872
2390550317,F,1686638358,1702440726.0,391169
2390550317,F,1702440726,,391169
8737192303,F,1708422729,1708719622.0,388874
8737192303,F,1708719622,1712532007.0,390479
8737192303,F,1712532007,,390479
1060848326,F,1709243206,1709347548.0,399994
1060848326,F,1709347548,,399994
7162153361,F,1708884287,1710368444.0,398298
7162153361,F,1710368444,1711321773.0,399001
7162153361,F,1711321773,1711743894.0,399406
7162153361,F,1711743894,,399406
814191744,F,1709247217,1712641991.0,396056
814191744,F,1712641991,1712665947.0,399303
814191744,F,1712665947,1712938375.0,399634
814191744,F,1712938375,,399634
3093749744,F,1709244238,1709901698.0,387676
3093749744,F,1709901698,1711801090.0,389396
3093749744,F,1711801090,1711808118.0,394827
3093749744,F,1711808118,,394827
515490075,F,1709175691,1710000496.0,399996
515490075,F,1710000496,1712843154.0,399999
515490075,F,1712843154,,399999
5259996020,F,1708543219,1710611607.0,398913
5259996020,F,1710611607,1712207634.0,399825
5259996020,F,1712207634,1713093356.0,399825
5259996020,F,1713093356,,399825
2500509926,F,1684604324,1712192051.0,198844
2500509926,F,1712192051,1712957215.0,201519
2500509926,F,1712957215,1713087506.0,284661
2500509926,F,1713087506,,284661
5073789994,F,1709251195,1712867308.0,399595
5073789994,F,1712867308,,399595
5240222199,F,1709248300,1711747303.0,397451
5240222199,F,1711747303,,397451
9211841304,F,1708604843,1710339121.0,400000
9211841304,F,1710339121,1710547528.0,400000
9211841304,F,1710547528,,400000
5798840512,F,1709248054,1712485683.0,399973
5798840512,F,1712485683,1712699221.0,399980
5798840512,F,1712699221,1712732895.0,399995
5798840512,F,1712732895,,399995
350668795,F,1709250217,1709834519.0,399961
350668795,F,1709834519,1712577585.0,399963
350668795,F,1712577585,,399963
7973834299,E,1707070791,1711011600.0,362355
7973834299,E,1711011600,,362355
8069659965,F,1709195766,1709604781.0,376782
8069659965,F,1709604781,1712383476.0,384147
8069659965,F,1712383476,1712752124.0,391510
8069659965,F,1712752124,,391510
3589960207,F,1709249025,1710233030.0,399966
3589960207,F,1710233030,1712941318.0,399999
3589960207,F,1712941318,1712996102.0,399999
3589960207,F,1712996102,,399999
5283846615,F,1690960828,1702270928.0,370067
5283846615,F,1702270928,1705684355.0,377990
5283846615,F,1705684355,1705936216.0,396892
5283846615,F,1705936216,,396892
2073522426,F,1699733966,1711700879.0,239601
2073522426,F,1711700879,,239601
6554922986,F,1708999434,1709282369.0,399724
6554922986,F,1709282369,1709989259.0,399789
6554922986,F,1709989259,,399789
3129920391,F,1708905543,1712925384.0,353021
3129920391,F,1712925384,,353021
5772655559,F,1709229748,1711687004.0,399866
5772655559,F,1711687004,,399866
4395970964,F,1709250288,1711622019.0,399879
4395970964,F,1711622019,1711653301.0,399896
4395970964,F,1711653301,1713009979.0,399947
4395970964,F,1713009979,,399947
6996000215,F,1709236977,1712946481.0,399900
6996000215,F,1712946481,1713044454.0,399963
6996000215,F,1713044454,,399963
869975436,F,1709143222,1709759930.0,384187
869975436,F,1709759930,1710539508.0,389478
869975436,F,1710539508,,389478
6112363533,F,1708965333,1712369087.0,357499
6112363533,F,1712369087,,357499
9966398141,F,1708989653,1710687858.0,399000
9966398141,F,1710687858,1712542975.0,399627
9966398141,F,1712542975,1713062447.0,399760
9966398141,F,1713062447,,399760
8538353317,F,1709032623,1712992825.0,303462
8538353317,F,1712992825,,303462
5496522167,F,1708208103,1708253346.0,391896
5496522167,F,1708253346,,391896
4700042858,D,1707005468,1710454401.0,393677
4700042858,F,1710454401,1710523512.0,397556
4700042858,F,1710523512,,397556
9510149932,F,1697898210,1703356871.0,367985
9510149932,F,1703356871,1711603079.0,368889
9510149932,F,1711603079,1713064626.0,397281
9510149932,F,1713064626,,397281
1210680516,F,1709231080,1710723225.0,399978
1210680516,F,1710723225,1711472530.0,399997
1210680516,F,1711472530,,399997
4383875099,C,1706201792,1707697129.0,348513
4383875099,E,1707697129,1709264880.0,393675
4383875099,F,1709264880,1712000530.0,393881
4383875099,F,1712000530,,393881
9235429690,F,1709246033,1712389196.0,399994
9235429690,F,1712389196,,399994
831593683,B,1700965813,1708195075.0,243640
831593683,B,1708195075,,243640
5541181962,F,1709249909,1711262768.0,399992
5541181962,F,1711262768,1713114369.0,399994
5541181962,F,1713114369,,399994
8396682093,F,1709166048,1712847263.0,395803
8396682093,F,1712847263,1712984694.0,397865
8396682093,F,1712984694,,397865
8839669381,F,1708995893,1711989391.0,399999
8839669381,F,1711989391,1712341500.0,400000
7605607019,F,1709251199,1711006544.0,399998
7605607019,F,1711006544,1712875471.0,399998
7605607019,F,1712875471,,399998
4665185908,F,1709223227,1711430958.0,390136
4665185908,F,1711430958,,390136
3131932967,F,1707463112,1708326060.0,338900
3131932967,F,1708326060,1712145659.0,354057
3131932967,F,1712145659,1712932909.0,359325
1750489311,F,1709251022,1712463857.0,399990
1750489311,F,1712463857,1712902771.0,399990
1750489311,F,1712902771,1712966595.0,399995
1750489311,F,1712966595,,399995
2766387223,F,1709248517,1711675713.0,396691
2766387223,F,1711675713,1713058305.0,398572
2766387223,F,1713058305,,398572
9338397312,F,1704030793,1707984948.0,375454
9338397312,F,1707984948,,375454
6964474298,F,1709235345,1712749445.0,399411
6964474298,F,1712749445,1713012313.0,399427
6964474298,F,1713012313,1713092633.0,399975
6964474298,F,1713092633,,399975
2508038214,F,1709045287,1709435887.0,393972
2508038214,F,1709435887,1712309569.0,398669
2508038214,F,1712309569,,398669
88593062,F,1703072909,1712067424.0,388303
88593062,F,1712067424,1712848200.0,389550
88593062,F,1712848200,1713050616.0,393502
88593062,F,1713050616,,393502
4593124121,F,1708938722,1711328326.0,399881
4593124121,F,1711328326,1712247253.0,399884
4593124121,F,1712247253,1712573149.0,399947
4593124121,F,1712573149,,399947
624202344,F,1709251199,1711307861.0,400000
624202344,F,1711307861,1713056140.0,400000
624202344,F,1713056140,1713058078.0,400000
624202344,F,1713058078,,400000
7120458105,F,1709249650,1711631198.0,399992
7120458105,F,1711631198,1713046617.0,399992
3607825368,F,1709232364,1710705501.0,399808
3607825368,F,1710705501,1712413005.0,399823
3607825368,F,1712413005,1713012269.0,399861
3607825368,F,1713012269,,399861
4277065711,F,1709208008,1711773504.0,399487
4277065711,F,1711773504,,399487
8842305879,E,1709249001,1710000670.0,396524
8842305879,E,1710000670,1712218433.0,396960
8842305879,F,1712218433,1712779906.0,397478
8842305879,F,1712779906,,397478
4544667812,F,1706526193,1712701707.0,351197
4544667812,F,1712701707,,351197
9893363627,F,1709123712,1712279581.0,399872
9893363627,F,1712279581,1712527831.0,399974
9893363627,F,1712527831,,399974
8931728247,F,1709070379,1710170753.0,358661
8931728247,F,1710170753,1711709351.0,384973
8931728247,F,1711709351,,384973
9505906892,F,1709250757,1709933162.0,399995
9505906892,F,1709933162,1711840952.0,399995
9505906892,F,1711840952,1711840965.0,399996
9505906892,F,1711840965,,399996
4845318529,F,1709149972,1711049303.0,399586
4845318529,F,1711049303,1712124491.0,399973
4845318529,F,1712124491,,399973
616634972,F,1708965593,1712747248.0,395491
616634972,F,1712747248,1712885579.0,399226
616634972,F,1712885579,,399226
3896685413,F,1709243357,1712735113.0,399999
3896685413,F,1712735113,,399999
4077056982,F,1709025256,1711773443.0,381181
4077056982,F,1711773443,1713008407.0,397778
4077056982,F,1713008407,1713049420.0,399703
4077056982,F,1713049420,,399703
6387965880,E,1708835114,1712088023.0,399304
6387965880,E,1712088023,1712856929.0,399330
6387965880,E,1712856929,,399330
8424369248,F,1708200690,1709475319.0,355903
8424369248,F,1709475319,1712614306.0,370794
8424369248,F,1712614306,,370794
657230659,F,1709227462,1710438981.0,400000
657230659,F,1710438981,,400000
8870797231,F,1703612486,1710349712.0,398377
8870797231,F,1710349712,,398377
4050450740,F,1709204465,1712390354.0,400000
4050450740,F,1712390354,,400000
4201323159,F,1688139218,1707784801.0,188176
4201323159,F,1707784801,1709002031.0,252700
4201323159,F,1709002031,,252700
7575026820,F,1709251169,1709339840.0,400000
7575026820,F,1709339840,,400000
2767536493,D,1706763436,1710099591.0,398923
2767536493,F,1710099591,1711075124.0,399468
2767536493,F,1711075124,,399468
2457448752,F,1704309694,1707401782.0,387882
2457448752,F,1707401782,1708058389.0,391306
2457448752,F,1708058389,,391306
1300591600,F,1709227601,1710814508.0,399941
1300591600,F,1710814508,1711423999.0,399995
1300591600,F,1711423999,,399995
6831769870,F,1709002379,1713119396.0,398621
6831769870,F,1713119396,1713130808.0,399639
6831769870,F,1713130808,,399639
4623716226,F,1709137802,1710860539.0,399100
4623716226,F,1710860539,1710915841.0,399927
4623716226,F,1710915841,,399927
8800537367,F,1708621083,1708872016.0,398223
8800537367,F,1708872016,1712080129.0,399971
8800537367,F,1712080129,,399971
9153985171,D,1697144579,1708793443.0,394612
9153985171,D,1708793443,,394612
4856519525,F,1708876071,1709280903.0,398903
4856519525,F,1709280903,1711923269.0,399794
4856519525,F,1711923269,,399794
4632093571,D,1708538398,1710703179.0,314406
4632093571,F,1710703179,1713061169.0,395533
4632093571,F,1713061169,1713068010.0,397102
4632093571,F,1713068010,,397102
4293385709,F,1709135769,1709755229.0,399975
4293385709,F,1709755229,1711699767.0,399991
4293385709,F,1711699767,,399991
6852223071,F,1709250650,1710067260.0,399972
6852223071,F,1710067260,,399972
941041113,E,1709208102,1710140422.0,397077
941041113,E,1710140422,1711146874.0,397934
941041113,E,1711146874,,397934
3291589009,F,1709143578,1712762342.0,395737
3291589009,F,1712762342,1712851464.0,397897
3291589009,F,1712851464,,397897
6222316085,F,1706297447,1708897358.0,399801
6222316085,F,1708897358,1711995905.0,399859
6222316085,F,1711995905,,399859
9393221182,F,1709097979,1711228678.0,399871
9393221182,F,1711228678,1711265007.0,399908
9393221182,F,1711265007,,399908
5472840495,F,1709240188,1711033204.0,399676
5472840495,F,1711033204,1712471669.0,399838
5472840495,F,1712471669,,399838
2987191193,F,1709251198,1711418636.0,399999
2987191193,F,1711418636,1712864660.0,399999
2987191193,F,1712864660,1713086029.0,399999
2987191193,F,1713086029,,399999
9981043166,F,1707442794,1708311506.0,386629
9981043166,F,1708311506,1708728001.0,390487
9981043166,F,1708728001,1712012960.0,391885
9981043166,F,1712012960,,391885
6703250249,F,1709250592,1709534701.0,399992
6703250249,F,1709534701,1711248972.0,399992
6703250249,F,1711248972,,399992
9310025620,E,1695346390,1706108178.0,354163
9310025620,E,1706108178,1712131933.0,383926
9310025620,E,1712131933,1712920297.0,389209
9310025620,E,1712920297,,389209
4111658183,F,1709246127,1710718161.0,398859
4111658183,F,1710718161,1710792004.0,399013
4111658183,F,1710792004,,399013
7623543721,F,1709198391,1709447653.0,399982
7623543721,F,1709447653,,399982
5951745422,E,1695464037,1702939834.0,398796
5951745422,F,1702939834,1706650858.0,399740
5951745422,F,1706650858,1712855571.0,399881
5951745422,F,1712855571,,399881
8074960507,D,1695656240,1709398612.0,383503
8074960507,E,1709398612,1709620376.0,386993
8074960507,E,1709620376,,386993
9793186759,F,1688862789,1705573552.0,393131
9793186759,F,1705573552,1708211887.0,394714
9793186759,F,1708211887,,394714
1262827770,F,1709250012,1710163659.0,399989
1262827770,F,1710163659,,399989
356570173,F,1709250530,1711098521.0,399957
356570173,F,1711098521,,399957
7638300984,F,1708909371,1710930465.0,329566
7638300984,F,1710930465,1711576355.0,343294
7638300984,F,1711576355,1711741507.0,367776
7638300984,F,1711741507,,367776
6499260190,F,1709007989,1711997485.0,399890
6499260190,F,1711997485,1712887962.0,399968
6499260190,F,1712887962,,399968
9065573423,E,1692844642,1700774390.0,392140
9065573423,E,1700774390,,392140
9240251648,F,1706814103,1712115052.0,382970
9240251648,F,1712115052,1713136747.0,386119
9240251648,F,1713136747,1713137765.0,393518
9240251648,F,1713137765,,393518
6552357191,F,1709251166,1710779704.0,399995
6552357191,F,1710779704,1712547070.0,399998
6552357191,F,1712547070,1712634244.0,399999
6552357191,F,1712634244,,399999
1181821906,F,1705633915,1712755087.0,361497
1181821906,F,1712755087,1713014822.0,370347
1181821906,F,1713014822,1713031611.0,371583
1181821906,F,1713031611,,371583
9914181980,E,1650138748,1697613332.0,326569
9914181980,E,1697613332,1707292787.0,358915
9914181980,E,1707292787,,358915
910441342,F,1705682251,1708457820.0,396837
910441342,F,1708457820,1710115797.0,397402
910441342,F,1710115797,,397402
7149074425,F,1706788940,1712436529.0,368547
7149074425,F,1712436529,,368547
1930079700,F,1704309100,1708560374.0,381658
1930079700,F,1708560374,1710336748.0,381826
1930079700,F,1710336748,,381826
4686330159,F,1709225698,1709466942.0,399982
4686330159,F,1709466942,,399982
8863669442,F,1709161648,1711594163.0,399881
8863669442,F,1711594163,1712772207.0,399892
8863669442,F,1712772207,,399892
1148940818,F,1709123148,1709927017.0,399996
1148940818,F,1709927017,1711522884.0,400000
1148940818,F,1711522884,,400000
2998984003,F,1705007453,1706956682.0,387004
2998984003,F,1706956682,1707073441.0,387386
2998984003,F,1707073441,,387386
26715824,E,1709188068,1711224111.0,381213
26715824,F,1711224111,1712896942.0,393485
26715824,F,1712896942,,393485
4608218,F,1682490962,1703342565.0,226233
4608218,F,1703342565,,226233
5170673449,F,1709237440,1710489372.0,399975
5170673449,F,1710489372,1712098995.0,399998
5170673449,F,1712098995,,399998
7091724392,F,1709246211,1709314239.0,398926
7091724392,F,1709314239,1710072030.0,399532
7091724392,F,1710072030,,399532
4487587565,F,1709216949,1711598272.0,399966
4487587565,F,1711598272,1711648127.0,399986
4487587565,F,1711648127,1711970066.0,399997
4487587565,F,1711970066,,399997
1887385582,F,1708770936,1711849038.0,398336
1887385582,F,1711849038,1712043650.0,398338
1671662841,F,1709248653,1711877026.0,399348
1671662841,F,1711877026,1712720877.0,399513
1671662841,F,1712720877,1712954794.0,399783
1671662841,F,1712954794,,399783
4883704026,F,1709087252,1711548006.0,399881
4883704026,F,1711548006,1711743051.0,399919
4883704026,F,1711743051,,399919
8152532098,F,1707343043,1708176347.0,386793
8152532098,F,1708176347,1712128853.0,397743
8152532098,F,1712128853,1712247713.0,399509
8152532098,F,1712247713,,399509
8167234409,F,1704659346,1710870043.0,183818
8167234409,F,1710870043,,183818
1280933621,E,1708215760,1708625815.0,329080
1280933621,E,1708625815,,329080
2677541630,F,1707978594,1709862751.0,386935
2677541630,F,1709862751,1711142531.0,395450
2677541630,F,1711142531,1713083622.0,398841
2677541630,F,1713083622,,398841
6854800140,D,1704126166,1704172875.0,330086
6854800140,D,1704172875,1708578791.0,357129
6854800140,E,1708578791,1709788065.0,389379
6854800140,E,1709788065,,389379
9391316811,F,1709243508,1711335924.0,383452
9391316811,F,1711335924,1711922349.0,393874
9391316811,F,1711922349,,393874
8325719733,F,1709046551,1709922413.0,400000
8325719733,F,1709922413,1713033305.0,400000
8325719733,F,1713033305,,400000
4290678677,F,1709139680,1713129015.0,399532
4290678677,F,1713129015,,399532
7722650535,F,1707820805,1709464848.0,398690
7722650535,F,1709464848,,398690
581065125,F,1674679143,1709066052.0,352100
581065125,F,1709066052,1709545302.0,393384
581065125,F,1709545302,1711664924.0,397788
581065125,F,1711664924,,397788
6997163731,F,1709232738,1709899331.0,399585
6997163731,F,1709899331,1712509804.0,399853
6997163731,F,1712509804,,399853
